source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[phenotype]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[developmental stage]	assay name	comment[file uri]	comment[fraction identifier]	comment[Label]	comment[instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	Material Type	comment[data file]	factor value[organism part]
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 704	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_D02_P013560_B00_N12_R1.raw	12	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_D02_P013560_B00_N12_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 699	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_E02_P013560_B00_N13_R1.raw	13	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_E02_P013560_B00_N13_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 695	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_F02_P013560_B00_N14_R1.raw	14	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_F02_P013560_B00_N14_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 691	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_G02_P013560_B00_N15_R1.raw	15	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_G02_P013560_B00_N15_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 687	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_H02_P013560_B00_N16_R1.raw	16	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_H02_P013560_B00_N16_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 718	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_A03_P013560_B00_N17_R1.raw	17	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_A03_P013560_B00_N17_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 713	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_B03_P013560_B00_N18_R1.raw	18	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_B03_P013560_B00_N18_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 708	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_C03_P013560_B00_N19_R1.raw	19	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_C03_P013560_B00_N19_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 703	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_D03_P013560_B00_N20_R1.raw	20	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_D03_P013560_B00_N20_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 698	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_E03_P013560_B00_N21_R1.raw	21	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_E03_P013560_B00_N21_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 694	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_F03_P013560_B00_N22_R1.raw	22	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_F03_P013560_B00_N22_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 690	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_G03_P013560_B00_N23_R1.raw	23	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_G03_P013560_B00_N23_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 686	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_H03_P013560_B00_N24_R1.raw	24	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_H03_P013560_B00_N24_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 717	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_A04_P013560_B00_N25_R1.raw	25	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_A04_P013560_B00_N25_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 712	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_B04_P013560_B00_N26_R1.raw	26	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_B04_P013560_B00_N26_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 707	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_C04_P013560_B00_N27_R1.raw	27	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_C04_P013560_B00_N27_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 702	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_D04_P013560_B00_N28_R1.raw	28	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_D04_P013560_B00_N28_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 697	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_E04_P013560_B00_N29_R1.raw	29	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_E04_P013560_B00_N29_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 693	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_F04_P013560_B00_N30_R1.raw	30	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_F04_P013560_B00_N30_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 689	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_G04_P013560_B00_N31_R1.raw	31	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_G04_P013560_B00_N31_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 685	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_H04_P013560_B00_N32_R1.raw	32	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_H04_P013560_B00_N32_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 716	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_A05_P013560_B00_N33_R1.raw	33	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_A05_P013560_B00_N33_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 711	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_B05_P013560_B00_N34_R1.raw	34	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_B05_P013560_B00_N34_R1.raw	kidney
PXD010154-V359	homo sapiens	kidney	not available	not available	not available	normal	V359	not available	not available	not available	run 706	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/07/PXD010154/01321_C05_P013560_B00_N35_R1.raw	35	AC=MS:1002038;NT=label free sample	AC=MS:1002526;NT=Q Exactive Plus	10 ppm	0.05 Da	AC=MS:1000422;NT=HCD	AC=MS:1001251;NT=Trypsin	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	organism part	01321_C05_P013560_B00_N35_R1.raw	kidney
