source name	characteristics[organism]	characteristics[disease]	characteristics[organism part]	characteristics[developmental stage]	characteristics[organism part]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[cell line]	characteristics[cell type]	characteristics[depletion]	assay name	Technology Type	comment[technical replicate]	comment[fraction identifier]	comment[proteomexchange accession number]	comment[file URI]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[Label]	comment[dissociation method]	comment[collision energy]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[cell line]
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 563	proteomic profiling by mass spectrometry	1	11	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_C08_P003813_B0K_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_C08_P003813_B0K_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 564	proteomic profiling by mass spectrometry	1	12	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_D08_P003813_B0L_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_D08_P003813_B0L_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 565	proteomic profiling by mass spectrometry	1	13	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_E08_P003813_B0M_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_E08_P003813_B0M_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 566	proteomic profiling by mass spectrometry	1	14	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_F08_P003813_B0N_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_F08_P003813_B0N_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 567	proteomic profiling by mass spectrometry	1	15	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_G08_P003813_B0O_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_G08_P003813_B0O_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 568	proteomic profiling by mass spectrometry	1	16	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_H08_P003813_B0P_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_H08_P003813_B0P_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 569	proteomic profiling by mass spectrometry	1	17	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_A09_P003813_B0Q_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_A09_P003813_B0Q_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 570	proteomic profiling by mass spectrometry	1	18	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_B09_P003813_B0R_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_B09_P003813_B0R_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 571	proteomic profiling by mass spectrometry	1	19	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_C09_P003813_B0S_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_C09_P003813_B0S_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 572	proteomic profiling by mass spectrometry	1	20	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_D09_P003813_B0T_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_D09_P003813_B0T_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 573	proteomic profiling by mass spectrometry	1	21	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_E09_P003813_B0U_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_E09_P003813_B0U_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 574	proteomic profiling by mass spectrometry	1	22	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_F09_P003813_B0V_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_F09_P003813_B0V_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 575	proteomic profiling by mass spectrometry	1	23	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_G09_P003813_B0W_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_G09_P003813_B0W_A00_R1.raw	PC-3
PXD005940-Sample-3	homo sapiens	prostate carcinoma	prostate	not available	male reproductive system	62Y	male	not available	PC-3	epithelial	no depletion	run 576	proteomic profiling by mass spectrometry	1	24	PXD005940	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/03/PXD005940/00522_H09_P003813_B0X_A00_R1.raw	NT=orbitrap;AC=MS:1000484	AC=MS:1000639;NT=LTQ Orbitrap XL ETD	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	AC=MS:1001251;NT=Trypsin	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	not available	20 ppm	20 ppm	00522_H09_P003813_B0X_A00_R1.raw	PC-3
