source name	characteristics[organism]	characteristics[phenotype]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[individual]	technology type	assay name	comment[label]	comment[instrument]	comment[fraction identifier]	comment[file uri]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	material type	factor value[organism part]
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 12	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	11	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3012.raw	CHPP_SDS_3012.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 13	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	12	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3013.raw	CHPP_SDS_3013.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 14	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	13	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3014.raw	CHPP_SDS_3014.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 15	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	14	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3015.raw	CHPP_SDS_3015.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 16	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	15	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3016.raw	CHPP_SDS_3016.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 17	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	16	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3017.raw	CHPP_SDS_3017.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 18	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	17	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3018.raw	CHPP_SDS_3018.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 19	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	18	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3019.raw	CHPP_SDS_3019.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 20	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	19	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3020.raw	CHPP_SDS_3020.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 21	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	20	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3021.raw	CHPP_SDS_3021.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 22	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	21	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3022.raw	CHPP_SDS_3022.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 23	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	22	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3023.raw	CHPP_SDS_3023.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 24	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	23	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3024.raw	CHPP_SDS_3024.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 25	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	24	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3025.raw	CHPP_SDS_3025.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 26	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	25	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3026.raw	CHPP_SDS_3026.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 27	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	26	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3027.raw	CHPP_SDS_3027.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 28	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	27	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_SDS_3028.raw	CHPP_SDS_3028.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 29	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	1	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1001.raw	CHPP_Testis_SDS_1001.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 30	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	2	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1002.raw	CHPP_Testis_SDS_1002.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
XD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 32	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	3	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1004.raw	CHPP_Testis_SDS_1004.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 33	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	4	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1005.raw	CHPP_Testis_SDS_1005.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 34	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	5	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1006.raw	CHPP_Testis_SDS_1006.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 35	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	6	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1007.raw	CHPP_Testis_SDS_1007.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 36	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	7	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1008.raw	CHPP_Testis_SDS_1008.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 37	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	8	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1009.raw	CHPP_Testis_SDS_1009.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 38	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	9	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1010.raw	CHPP_Testis_SDS_1010.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 39	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	10	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1011.raw	CHPP_Testis_SDS_1011.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 40	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	11	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1012.raw	CHPP_Testis_SDS_1012.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 41	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	12	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1013.raw	CHPP_Testis_SDS_1013.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 42	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	13	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1014.raw	CHPP_Testis_SDS_1014.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 43	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	14	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1015.raw	CHPP_Testis_SDS_1015.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
PXD002179-Sample-1	Homo sapiens	testis	not available	not available	not available	not available	not available	control	not available	proteomic profiling by mass spectrometry	run 44	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	15	http://ftp.ebi.ac.uk/pride-archive/2015/11/PXD002179/CHPP_Testis_SDS_1016.raw	CHPP_Testis_SDS_1016.raw	AC=MS:1001251;NT=Trypsin	AC=UNIMOD:35;NT=Oxidation;MT=Variable;TA=M	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	20 ppm	0.5 Da	tissue	testis
