Source Name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters].1	comment[modification parameters].2	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000865-Sample-634	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	11	tissue	run 634	proteomic profiling by mass spectrometry	00669_E10_P005025_B0E_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_E10_P005025_B0E_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-635	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	12	tissue	run 635	proteomic profiling by mass spectrometry	00669_E11_P005025_B0M_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_E11_P005025_B0M_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-636	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	13	tissue	run 636	proteomic profiling by mass spectrometry	00669_F10_P005025_B0F_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_F10_P005025_B0F_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-637	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	14	tissue	run 637	proteomic profiling by mass spectrometry	00669_F11_P005025_B0N_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_F11_P005025_B0N_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-638	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	15	tissue	run 638	proteomic profiling by mass spectrometry	00669_G10_P005025_B0G_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_G10_P005025_B0G_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-639	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	16	tissue	run 639	proteomic profiling by mass spectrometry	00669_G11_P005025_B0O_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_G11_P005025_B0O_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-640	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	17	tissue	run 640	proteomic profiling by mass spectrometry	00669_H10_P005025_B0H_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_H10_P005025_B0H_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-641	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	18	tissue	run 641	proteomic profiling by mass spectrometry	00669_H12_P005025_B0X_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_H12_P005025_B0X_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-642	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	19	tissue	run 642	proteomic profiling by mass spectrometry	00669_G12_P005025_B0W_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_G12_P005025_B0W_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-643	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	20	tissue	run 643	proteomic profiling by mass spectrometry	00669_F12_P005025_B0V_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_F12_P005025_B0V_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-644	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	21	tissue	run 644	proteomic profiling by mass spectrometry	00669_E12_P005025_B0U_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_E12_P005025_B0U_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-645	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	22	tissue	run 645	proteomic profiling by mass spectrometry	00669_D12_P005025_B0T_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_D12_P005025_B0T_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-646	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	23	tissue	run 646	proteomic profiling by mass spectrometry	00669_C12_P005025_B0S_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_C12_P005025_B0S_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
PXD000865-Sample-647	Homo sapiens	uterus_post-menopause	not applicable	not applicable	not available	normal	not available	not available	not available	24	tissue	run 647	proteomic profiling by mass spectrometry	00669_B12_P005025_B0R_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00669_B12_P005025_B0R_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	uterus_post-menopause
