Source Name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters].1	comment[modification parameters].2	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000865-Sample-1018	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	11	tissue	run 1018	proteomic profiling by mass spectrometry	00891_F02_P007665_A00_B0N_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_F02_P007665_A00_B0N_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1019	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	12	tissue	run 1019	proteomic profiling by mass spectrometry	00891_E02_P007665_A00_B0M_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_E02_P007665_A00_B0M_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1020	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	13	tissue	run 1020	proteomic profiling by mass spectrometry	00891_D02_P007665_A00_B0L_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_D02_P007665_A00_B0L_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1021	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	14	tissue	run 1021	proteomic profiling by mass spectrometry	00891_C02_P007665_A00_B0K_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_C02_P007665_A00_B0K_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1022	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	15	tissue	run 1022	proteomic profiling by mass spectrometry	00891_B02_P007665_A00_B0J_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_B02_P007665_A00_B0J_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1023	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	16	tissue	run 1023	proteomic profiling by mass spectrometry	00891_A02_P007665_A00_B0I_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_A02_P007665_A00_B0I_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1024	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	17	tissue	run 1024	proteomic profiling by mass spectrometry	00891_H01_P007665_A00_B0H_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_H01_P007665_A00_B0H_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1025	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	18	tissue	run 1025	proteomic profiling by mass spectrometry	00891_G01_P007665_A00_B0G_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_G01_P007665_A00_B0G_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1026	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	19	tissue	run 1026	proteomic profiling by mass spectrometry	00891_F01_P007665_A00_B0F_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_F01_P007665_A00_B0F_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1027	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	20	tissue	run 1027	proteomic profiling by mass spectrometry	00891_E01_P007665_A00_B0E_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_E01_P007665_A00_B0E_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1028	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	21	tissue	run 1028	proteomic profiling by mass spectrometry	00891_D01_P007665_A00_B0D_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_D01_P007665_A00_B0D_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1029	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	22	tissue	run 1029	proteomic profiling by mass spectrometry	00891_C01_P007665_A00_B0C_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_C01_P007665_A00_B0C_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1030	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	23	tissue	run 1030	proteomic profiling by mass spectrometry	00891_B01_P007665_A00_B0B_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_B01_P007665_A00_B0B_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
PXD000865-Sample-1031	Homo sapiens	cerebral cortex	not applicable	not applicable	not available	normal	not available	not available	not available	24	tissue	run 1031	proteomic profiling by mass spectrometry	00891_A01_P007665_A00_B0A_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00891_A01_P007665_A00_B0A_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	cerebral cortex
