source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000865-Sample-19	Homo sapiens	lymph node	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 397	proteomic profiling by mass spectrometry	00644_D11_P004899_B0L_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00644_D11_P004899_B0L_A00_R1.raw	14	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	lymph node
PXD000865-Sample-19	Homo sapiens	lymph node	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 398	proteomic profiling by mass spectrometry	00644_C11_P004899_B0K_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00644_C11_P004899_B0K_A00_R1.raw	15	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	lymph node
PXD000865-Sample-19	Homo sapiens	lymph node	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 399	proteomic profiling by mass spectrometry	00644_B11_P004899_B0J_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00644_B11_P004899_B0J_A00_R1.raw	16	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	lymph node
PXD000865-Sample-19	Homo sapiens	lymph node	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 400	proteomic profiling by mass spectrometry	00644_A11_P004899_B0I_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00644_A11_P004899_B0I_A00_R1.raw	17	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	lymph node
PXD000865-Sample-19	Homo sapiens	lymph node	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 401	proteomic profiling by mass spectrometry	00644_A10_P004899_B0H_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00644_A10_P004899_B0H_A00_R1.raw	18	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	lymph node
PXD000865-Sample-19	Homo sapiens	lymph node	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 402	proteomic profiling by mass spectrometry	00644_A10_P004899_B0G_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00644_A10_P004899_B0G_A00_R1.raw	19	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	lymph node
PXD000865-Sample-19	Homo sapiens	lymph node	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 403	proteomic profiling by mass spectrometry	00644_A10_P004899_B0F_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00644_A10_P004899_B0F_A00_R1.raw	20	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	lymph node
PXD000865-Sample-19	Homo sapiens	lymph node	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 404	proteomic profiling by mass spectrometry	00644_A10_P004899_B0E_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00644_A10_P004899_B0E_A00_R1.raw	21	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	lymph node
PXD000865-Sample-19	Homo sapiens	lymph node	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 405	proteomic profiling by mass spectrometry	00644_A10_P004899_B0D_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00644_A10_P004899_B0D_A00_R1.raw	22	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	lymph node
PXD000865-Sample-19	Homo sapiens	lymph node	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 406	proteomic profiling by mass spectrometry	00644_A10_P004899_B0C_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00644_A10_P004899_B0C_A00_R1.raw	23	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	lymph node
PXD000865-Sample-19	Homo sapiens	lymph node	not applicable	not applicable	not available	normal	not available	not available	not available	1	tissue	run 407	proteomic profiling by mass spectrometry	00644_A10_P004899_B0A_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00644_A10_P004899_B0A_A00_R1.raw	24	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=CID;AC=PRIDE:0000591	35% NCE	10 ppm	0.5 Da	lymph node
