Source Name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters].1	comment[modification parameters].2	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD000865-Sample-276	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	13	tissue	run 276	proteomic profiling by mass spectrometry	00645_E04_P004894_B0E_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_E04_P004894_B0E_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-277	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	14	tissue	run 277	proteomic profiling by mass spectrometry	00645_E05_P004894_B0M_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_E05_P004894_B0M_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-278	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	15	tissue	run 278	proteomic profiling by mass spectrometry	00645_E06_P004894_B0U_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_E06_P004894_B0U_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-279	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	16	tissue	run 279	proteomic profiling by mass spectrometry	00645_F04_P004894_B0F_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_F04_P004894_B0F_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-280	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	17	tissue	run 280	proteomic profiling by mass spectrometry	00645_F05_P004894_B0N_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_F05_P004894_B0N_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-281	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	18	tissue	run 281	proteomic profiling by mass spectrometry	00645_F06_P004894_B0V_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_F06_P004894_B0V_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-282	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	19	tissue	run 282	proteomic profiling by mass spectrometry	00645_G04_P004894_B0G_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_G04_P004894_B0G_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-283	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	20	tissue	run 283	proteomic profiling by mass spectrometry	00645_G05_P004894_B0O_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_G05_P004894_B0O_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-284	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	21	tissue	run 284	proteomic profiling by mass spectrometry	00645_G06_P004894_B0W_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_G06_P004894_B0W_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-285	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	22	tissue	run 285	proteomic profiling by mass spectrometry	00645_H04_P004894_B0H_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_H04_P004894_B0H_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-286	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	23	tissue	run 286	proteomic profiling by mass spectrometry	00645_H05_P004894_B0P_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_H05_P004894_B0P_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
PXD000865-Sample-287	Homo sapiens	adrenal gland	not applicable	not applicable	not available	normal	not available	not available	not available	24	tissue	run 287	proteomic profiling by mass spectrometry	00645_H06_P004894_B0X_A00_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/05/PXD000865/00645_H06_P004894_B0X_A00_R1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=HCD;AC=PRIDE:0000590	30% NCE	10 ppm	0.05 Da	adrenal gland
