source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	assay name	comment[file uri]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[fractionation method]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters].6	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	Material Type	factor value[cell line]
PXD004452-Sample-6	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 190	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_11.raw	11	AC=MS:1002038;NT=label free sample	NT=Glutamyl endopeptidase;AC=MS:1001927	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_11.raw	cell line	HeLa
PXD004452-Sample-6	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 191	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_12.raw	12	AC=MS:1002038;NT=label free sample	NT=Glutamyl endopeptidase;AC=MS:1001928	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_12.raw	cell line	HeLa
PXD004452-Sample-6	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 192	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_13.raw	13	AC=MS:1002038;NT=label free sample	NT=Glutamyl endopeptidase;AC=MS:1001929	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_13.raw	cell line	HeLa
PXD004452-Sample-6	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 193	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_14.raw	14	AC=MS:1002038;NT=label free sample	NT=Glutamyl endopeptidase;AC=MS:1001930	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_14.raw	cell line	HeLa
PXD004452-Sample-6	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 194	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_15.raw	15	AC=MS:1002038;NT=label free sample	NT=Glutamyl endopeptidase;AC=MS:1001931	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_15.raw	cell line	HeLa
PXD004452-Sample-6	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 195	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_16.raw	16	AC=MS:1002038;NT=label free sample	NT=Glutamyl endopeptidase;AC=MS:1001932	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_16.raw	cell line	HeLa
PXD004452-Sample-6	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 196	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_17.raw	17	AC=MS:1002038;NT=label free sample	NT=Glutamyl endopeptidase;AC=MS:1001933	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_17.raw	cell line	HeLa
PXD004452-Sample-6	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 197	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_18.raw	18	AC=MS:1002038;NT=label free sample	NT=Glutamyl endopeptidase;AC=MS:1001934	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_18.raw	cell line	HeLa
PXD004452-Sample-6	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 198	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_19.raw	19	AC=MS:1002038;NT=label free sample	NT=Glutamyl endopeptidase;AC=MS:1001935	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_19.raw	cell line	HeLa
PXD004452-Sample-6	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 199	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_20.raw	20	AC=MS:1002038;NT=label free sample	NT=Glutamyl endopeptidase;AC=MS:1001936	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_20.raw	cell line	HeLa
PXD004452-Sample-6	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	adult	run 200	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_21.raw	21	AC=MS:1002038;NT=label free sample	NT=Glutamyl endopeptidase;AC=MS:1001937	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1000422;NT=HCD	20 ppm	6 ppm	20150708_QE3_UPLC8_DBJ_QC_HELA_39frac_GluC_21.raw	cell line	HeLa
