source name	characteristics[organism]	characteristics[organism part]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	comment[biological replicate]	assay name	Technology Type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 131	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_1.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_1.raw	1	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 132	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_20.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_20.raw	20	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 133	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_21.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_21.raw	21	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 134	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_22.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_22.raw	22	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 135	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_23.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_23.raw	23	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 136	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_24.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_24.raw	24	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 137	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_2.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_2.raw	2	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 138	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_3.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_3.raw	3	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 139	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_4.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_4.raw	4	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 140	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_5.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_5.raw	5	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 141	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_6.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_6.raw	6	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 142	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_7.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_7.raw	7	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 143	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_8.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_8.raw	8	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
PXD022469-Sample-6	Homo sapiens	blood plasma	not available	not applicable	not available	not available	not available	not available	not available	1	ms_run 144	proteomic profiling by mass spectrometry	AP051118_Gurjeet_ProtMinerBd_C18_9.raw	http://ftp.pride.ebi.ac.uk/pride/data/archive/2021/02/PXD022469/AP051118_Gurjeet_ProtMinerBd_C18_9.raw	9	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	7 ppm	0.05 Da	blood plasma
